Student_ID,Age,Gender,Course,Logins,Content_Reads,Forum_Posts,Quiz_Reviews,Assignment1_Late,Assignment2_Late,Assignment3_Late,Avg_Assignment_Time,Engagement_Level,Risk_Score,Risk_Level,Dropout,Suggestion
STU3192,19,Female,ECE,257,122,47,9,0,1,0,272,Low,19.53,Low Risk,No,Maintain performance
STU3193,20,Female,CSE,290,646,25,3,0,1,0,280,High,40.33,Medium Risk,No,Improve consistency
STU3194,21,Male,CSE,66,465,19,0,0,0,1,114,Low,79.8,High Risk,Yes,"Attend mentoring, increase activity"
STU3195,23,Female,IT,7,472,16,6,0,0,1,81,Low,77.47,High Risk,Yes,"Attend mentoring, increase activity"
STU3196,24,Male,CSE,72,141,16,7,0,0,1,83,Low,66.8,Medium Risk,No,Improve consistency
STU3197,18,Male,ECE,29,130,3,4,0,0,0,152,Low,76.33,High Risk,Yes,"Attend mentoring, increase activity"
STU3198,23,Female,CSE,183,206,4,1,0,0,0,71,Low,61.2,Medium Risk,No,Improve consistency
STU3199,23,Female,ECE,145,491,22,7,1,0,1,155,Low,63.47,Medium Risk,No,Improve consistency
STU3200,24,Female,CSE,235,643,45,0,0,1,0,55,High,41.67,Medium Risk,No,Improve consistency
STU3201,18,Female,EEE,167,781,9,6,0,0,0,238,High,50.33,Medium Risk,No,Improve consistency
STU3202,23,Female,IT,134,48,45,0,0,1,0,114,Low,55.13,Medium Risk,No,Improve consistency
STU3203,21,Male,IT,250,575,27,5,1,0,0,118,High,40.47,Medium Risk,No,Improve consistency
STU3204,21,Female,EEE,176,521,32,5,0,0,1,130,High,47.33,Medium Risk,No,Improve consistency
STU3205,21,Female,EEE,68,483,42,4,0,0,0,52,Low,47.73,Medium Risk,No,Improve consistency
STU3206,18,Female,IT,35,170,25,1,0,0,1,108,Low,78.33,High Risk,Yes,"Attend mentoring, increase activity"
STU3207,23,Male,EEE,51,298,49,1,0,0,0,203,Low,51.8,Medium Risk,No,Improve consistency
STU3208,18,Female,ECE,134,209,47,8,0,0,1,223,Low,37.93,Low Risk,No,Maintain performance
STU3209,21,Male,CSE,114,797,28,4,1,1,0,238,High,70,Medium Risk,No,Improve consistency
STU3210,24,Female,IT,73,537,26,4,1,0,0,194,Low,66.67,Medium Risk,No,Improve consistency
STU3211,23,Female,EEE,62,694,17,6,1,0,0,121,Low,69.53,Medium Risk,No,Improve consistency
STU3212,23,Male,ECE,110,512,39,5,0,1,1,281,Low,61.93,Medium Risk,No,Improve consistency
STU3213,22,Female,IT,260,257,9,1,1,0,1,111,Low,67.93,Medium Risk,No,Improve consistency
STU3214,22,Male,EEE,175,392,41,0,1,0,0,219,Low,52.07,Medium Risk,No,Improve consistency
STU3215,19,Male,IT,166,227,4,4,1,0,0,236,Low,67.47,Medium Risk,No,Improve consistency
STU3216,20,Male,EEE,290,96,9,3,0,0,1,290,Low,49.93,Medium Risk,No,Improve consistency
STU3217,22,Female,IT,75,91,49,2,0,0,1,31,Low,56.6,Medium Risk,No,Improve consistency
STU3218,18,Female,ECE,259,71,20,1,0,0,0,257,Low,41.47,Medium Risk,No,Improve consistency
STU3219,22,Female,ECE,59,509,23,9,1,0,1,168,Low,70.33,High Risk,Yes,"Attend mentoring, increase activity"
STU3220,19,Male,CSE,7,51,37,1,0,0,0,238,Low,64.87,Medium Risk,No,Improve consistency
STU3221,23,Female,IT,30,21,2,3,0,0,0,196,Low,78.8,High Risk,Yes,"Attend mentoring, increase activity"
STU3222,19,Male,CSE,130,755,39,1,1,0,0,152,High,57.27,Medium Risk,No,Improve consistency
STU3223,23,Female,IT,57,652,30,3,0,1,1,33,Low,78.4,High Risk,Yes,"Attend mentoring, increase activity"
STU3224,24,Male,EEE,202,124,40,2,0,0,0,150,Low,35.07,Low Risk,No,Maintain performance
STU3225,24,Male,EEE,192,227,36,8,1,0,0,249,Low,36.8,Low Risk,No,Maintain performance
STU3226,23,Male,CSE,190,658,1,6,1,1,1,91,Low,82.07,High Risk,Yes,"Attend mentoring, increase activity"
STU3227,20,Female,IT,208,115,1,2,0,1,0,57,Low,67.67,Medium Risk,No,Improve consistency
STU3228,22,Male,CSE,15,700,38,7,1,1,1,180,Low,81.2,High Risk,Yes,"Attend mentoring, increase activity"
STU3229,18,Male,ECE,150,537,48,8,0,1,1,271,High,45.2,Medium Risk,No,Improve consistency
STU3230,18,Male,CSE,89,481,41,6,0,0,1,77,Low,51.53,Medium Risk,No,Improve consistency
STU3231,21,Male,CSE,104,763,43,5,0,0,0,23,High,40.33,Medium Risk,No,Improve consistency
STU3232,23,Male,EEE,108,396,33,3,0,0,0,39,Low,49.8,Medium Risk,No,Improve consistency
STU3233,18,Male,CSE,50,235,41,4,0,0,1,119,Low,60.73,Medium Risk,No,Improve consistency
STU3234,20,Female,IT,48,490,19,7,0,0,0,221,Low,58.2,Medium Risk,No,Improve consistency
STU3235,23,Female,EEE,282,763,32,2,1,0,0,273,High,39.2,Low Risk,No,Maintain performance
STU3236,20,Male,CSE,185,417,3,1,0,0,1,211,Low,71.53,High Risk,Yes,"Attend mentoring, increase activity"
STU3237,18,Female,ECE,191,466,44,2,1,0,0,93,High,44.13,Medium Risk,No,Improve consistency
STU3238,18,Female,CSE,118,662,43,6,0,0,1,62,High,46.47,Medium Risk,No,Improve consistency
STU3239,21,Male,CSE,259,720,10,7,0,0,0,265,High,35.47,Low Risk,No,Maintain performance
STU3240,18,Male,CSE,34,633,41,0,1,0,0,83,Low,70.87,High Risk,Yes,"Attend mentoring, increase activity"
STU3241,23,Male,EEE,268,648,46,6,1,0,0,229,High,24.67,Low Risk,No,Maintain performance
STU3242,24,Female,IT,102,30,4,8,0,1,0,152,Low,68,Medium Risk,No,Improve consistency
STU3243,23,Male,ECE,119,668,24,2,0,1,0,109,Low,65.73,Medium Risk,No,Improve consistency
STU3244,23,Female,CSE,280,610,48,2,0,0,1,138,High,29.87,Low Risk,No,Maintain performance
STU3245,21,Male,IT,285,212,36,7,0,1,0,228,High,26.4,Low Risk,No,Maintain performance
STU3246,21,Female,IT,279,426,33,3,1,0,0,280,High,37,Low Risk,No,Maintain performance
STU3247,18,Male,EEE,265,425,8,7,0,0,1,31,Low,45.87,Medium Risk,No,Improve consistency
STU3248,19,Male,ECE,211,457,5,4,0,0,0,187,Low,50.87,Medium Risk,No,Improve consistency
STU3249,19,Female,EEE,215,521,17,2,0,0,0,57,High,47.13,Medium Risk,No,Improve consistency
STU3250,21,Female,IT,219,94,13,3,0,1,1,126,Low,67,Medium Risk,No,Improve consistency
STU3251,18,Female,IT,44,176,18,3,0,0,0,188,Low,67.33,Medium Risk,No,Improve consistency
STU3252,19,Female,IT,30,393,13,7,0,1,1,282,Low,84.2,High Risk,Yes,"Attend mentoring, increase activity"
STU3253,18,Female,EEE,31,477,39,5,0,0,1,188,Low,62.47,Medium Risk,No,Improve consistency
STU3254,18,Female,ECE,194,81,16,6,0,1,1,58,Low,62.53,Medium Risk,No,Improve consistency
STU3255,18,Male,CSE,87,530,34,8,0,1,1,264,Low,62,Medium Risk,No,Improve consistency
STU3256,22,Female,EEE,174,482,28,5,0,0,0,39,Low,40,Low Risk,No,Maintain performance
STU3257,23,Male,IT,171,267,41,2,1,0,1,94,Low,58.6,Medium Risk,No,Improve consistency
STU3258,18,Male,EEE,192,284,16,2,1,0,1,286,Low,70.8,High Risk,Yes,"Attend mentoring, increase activity"
STU3259,22,Female,IT,173,759,42,2,0,1,0,43,High,47.73,Medium Risk,No,Improve consistency
STU3260,21,Male,CSE,293,29,7,9,0,0,0,107,Low,28.73,Low Risk,No,Maintain performance
STU3261,19,Female,CSE,233,499,0,1,1,0,1,85,Low,76.93,High Risk,Yes,"Attend mentoring, increase activity"
STU3262,23,Female,ECE,101,754,44,0,0,0,0,184,High,50.13,Medium Risk,No,Improve consistency
STU3263,24,Male,IT,20,499,35,9,0,0,1,258,Low,58.33,Medium Risk,No,Improve consistency
STU3264,19,Male,ECE,283,742,6,0,0,0,0,143,High,48.67,Medium Risk,No,Improve consistency
STU3265,23,Female,ECE,139,335,45,3,0,0,0,187,Low,38.47,Low Risk,No,Maintain performance
STU3266,24,Female,CSE,30,538,4,2,0,1,0,237,Low,89.6,High Risk,Yes,"Attend mentoring, increase activity"
STU3267,19,Male,EEE,16,98,23,4,0,0,0,72,Low,66.07,Medium Risk,No,Improve consistency
STU3268,23,Male,EEE,76,495,27,8,0,0,0,277,Low,47.67,Medium Risk,No,Improve consistency
STU3269,19,Male,ECE,137,717,42,7,0,0,0,267,High,32.53,Low Risk,No,Maintain performance
STU3270,19,Male,CSE,110,359,16,8,1,0,0,153,Low,59.73,Medium Risk,No,Improve consistency
STU3271,24,Female,IT,224,93,36,4,0,1,1,61,Low,50.53,Medium Risk,No,Improve consistency
STU3272,19,Female,EEE,181,396,19,7,0,0,0,108,Low,40.47,Medium Risk,No,Improve consistency
STU3273,19,Female,ECE,286,96,2,3,1,0,1,54,Low,64.67,Medium Risk,No,Improve consistency
STU3274,24,Female,EEE,137,316,36,4,0,0,0,51,Low,42.13,Medium Risk,No,Improve consistency
STU3275,21,Male,EEE,26,163,25,2,0,1,0,66,Low,77.53,High Risk,Yes,"Attend mentoring, increase activity"
STU3276,18,Male,IT,273,449,14,4,1,1,0,42,High,57.2,Medium Risk,No,Improve consistency
STU3277,20,Female,CSE,165,749,47,2,0,0,0,123,High,35.8,Low Risk,No,Maintain performance
STU3278,22,Female,IT,111,273,7,4,0,0,0,123,Low,63,Medium Risk,No,Improve consistency
STU3279,20,Female,CSE,283,744,12,4,1,0,0,65,High,47.07,Medium Risk,No,Improve consistency
STU3280,20,Female,EEE,239,430,47,5,0,0,0,53,High,19.93,Low Risk,No,Maintain performance
STU3281,23,Female,ECE,22,502,2,8,0,0,0,221,Low,69.87,Medium Risk,No,Improve consistency
STU3282,18,Female,IT,246,642,0,0,1,1,0,43,High,77.2,High Risk,Yes,"Attend mentoring, increase activity"
STU3283,23,Female,CSE,121,420,8,9,1,1,1,279,Low,81.07,High Risk,Yes,"Attend mentoring, increase activity"
STU3284,18,Female,EEE,290,182,30,5,1,1,0,205,Low,43.33,Medium Risk,No,Improve consistency
STU3285,24,Female,CSE,286,13,40,0,0,0,1,134,Low,37.87,Low Risk,No,Maintain performance
STU3286,24,Male,CSE,148,649,25,5,0,0,0,88,High,45.27,Medium Risk,No,Improve consistency
STU3287,18,Female,CSE,209,481,16,1,0,0,0,264,Low,50.53,Medium Risk,No,Improve consistency
STU3288,19,Male,EEE,43,119,33,7,0,0,0,154,Low,50.47,Medium Risk,No,Improve consistency
STU3289,21,Male,ECE,158,46,8,2,0,0,0,92,Low,60.13,Medium Risk,No,Improve consistency
STU3290,19,Female,ECE,180,592,12,9,0,0,1,239,Low,50.8,Medium Risk,No,Improve consistency
STU3291,21,Female,ECE,245,40,4,5,0,0,0,146,Low,44.93,Medium Risk,No,Improve consistency
STU3292,23,Male,CSE,138,390,40,5,0,0,0,36,Low,37.6,Low Risk,No,Maintain performance
STU3293,21,Male,EEE,50,277,12,3,0,0,0,186,Low,70.13,High Risk,Yes,"Attend mentoring, increase activity"
STU3294,23,Female,CSE,54,20,0,4,0,0,0,216,Low,74.8,High Risk,Yes,"Attend mentoring, increase activity"
STU3295,24,Male,ECE,170,353,24,1,1,0,1,222,Low,70.93,High Risk,Yes,"Attend mentoring, increase activity"
STU3296,20,Female,ECE,110,553,46,9,0,0,0,46,High,29.73,Low Risk,No,Maintain performance
STU3297,24,Female,EEE,220,578,3,9,0,0,0,188,Low,40.87,Medium Risk,No,Improve consistency
STU3298,24,Female,CSE,150,175,35,7,1,0,0,169,Low,45,Medium Risk,No,Improve consistency
STU3299,20,Male,IT,76,709,9,9,0,1,0,21,Low,66.47,Medium Risk,No,Improve consistency
STU3300,21,Male,IT,277,351,27,6,0,1,0,178,High,34.87,Low Risk,No,Maintain performance
STU3301,21,Female,ECE,251,491,5,9,0,0,0,89,High,35.53,Low Risk,No,Maintain performance
STU3302,23,Male,EEE,190,28,26,5,1,0,0,23,Low,49.07,Medium Risk,No,Improve consistency
STU3303,19,Male,CSE,74,637,11,6,0,0,1,63,Low,71.53,High Risk,Yes,"Attend mentoring, increase activity"
STU3304,23,Male,CSE,154,193,47,0,0,0,0,263,Low,41.27,Medium Risk,No,Improve consistency
STU3305,19,Male,ECE,250,791,2,4,1,0,0,74,High,57.47,Medium Risk,No,Improve consistency
STU3306,24,Male,ECE,266,554,45,6,1,0,0,67,High,25.53,Low Risk,No,Maintain performance
STU3307,20,Male,CSE,30,19,32,0,0,0,0,105,Low,66.8,Medium Risk,No,Improve consistency
STU3308,24,Male,CSE,144,601,9,1,1,0,1,30,Low,83.4,High Risk,Yes,"Attend mentoring, increase activity"
STU3309,18,Female,ECE,103,201,30,8,1,1,0,269,Low,62.27,Medium Risk,No,Improve consistency
STU3310,21,Male,CSE,282,329,14,2,0,0,1,82,Low,50,Medium Risk,No,Improve consistency
STU3311,19,Male,IT,55,711,6,5,0,0,0,257,Low,69.07,Medium Risk,No,Improve consistency
STU3312,23,Male,ECE,155,589,35,6,0,1,0,136,High,46.33,Medium Risk,No,Improve consistency
STU3313,20,Male,CSE,108,484,13,8,0,1,0,55,Low,61.8,Medium Risk,No,Improve consistency
STU3314,19,Male,ECE,93,646,47,4,1,0,0,277,High,51.4,Medium Risk,No,Improve consistency
STU3315,23,Male,EEE,145,436,13,3,0,1,0,137,Low,66.87,Medium Risk,No,Improve consistency
STU3316,21,Male,ECE,217,68,2,1,1,0,0,39,Low,67.87,Medium Risk,No,Improve consistency
STU3317,24,Male,ECE,237,445,48,2,0,0,0,103,High,25.6,Low Risk,No,Maintain performance
STU3318,21,Female,EEE,187,106,45,4,0,0,1,233,Low,40.07,Medium Risk,No,Improve consistency
STU3319,22,Male,IT,255,505,49,1,0,0,1,109,High,34.6,Low Risk,No,Maintain performance
STU3320,18,Male,CSE,13,796,2,3,0,0,0,80,Low,81.07,High Risk,Yes,"Attend mentoring, increase activity"
STU3321,22,Male,EEE,83,670,21,0,1,0,0,90,Low,76.33,High Risk,Yes,"Attend mentoring, increase activity"
STU3322,20,Male,ECE,56,287,18,3,0,0,0,117,Low,65.73,Medium Risk,No,Improve consistency
STU3323,19,Female,CSE,273,274,34,6,0,0,1,111,High,31.2,Low Risk,No,Maintain performance
STU3324,20,Female,EEE,230,18,11,2,0,0,0,100,Low,48.73,Medium Risk,No,Improve consistency
STU3325,24,Female,CSE,55,466,4,9,1,1,0,25,Low,82.27,High Risk,Yes,"Attend mentoring, increase activity"
STU3326,23,Female,CSE,190,282,9,7,1,0,0,119,Low,55.27,Medium Risk,No,Improve consistency
STU3327,21,Female,EEE,38,17,40,5,0,0,0,272,Low,50.93,Medium Risk,No,Improve consistency
STU3328,22,Female,CSE,295,217,32,5,0,0,1,169,High,31.47,Low Risk,No,Maintain performance
STU3329,22,Female,IT,234,646,12,0,0,0,1,262,High,61.6,Medium Risk,No,Improve consistency
STU3330,24,Female,EEE,135,132,34,4,0,0,0,98,Low,43.6,Medium Risk,No,Improve consistency
STU3331,22,Female,IT,124,42,31,2,0,0,0,104,Low,50.87,Medium Risk,No,Improve consistency
STU3332,24,Female,ECE,251,522,10,9,0,1,0,281,High,42.53,Medium Risk,No,Improve consistency
STU3333,20,Female,CSE,196,213,47,0,0,0,0,256,Low,35.67,Low Risk,No,Maintain performance
STU3334,21,Female,ECE,214,527,37,7,0,0,0,215,High,25.27,Low Risk,No,Maintain performance
STU3335,19,Female,ECE,107,526,23,6,0,0,0,295,Low,49.93,Medium Risk,No,Improve consistency
STU3336,23,Female,CSE,137,452,34,6,0,0,1,257,Low,49.33,Medium Risk,No,Improve consistency
STU3337,19,Female,EEE,143,601,18,9,0,0,1,76,Low,52.13,Medium Risk,No,Improve consistency
STU3338,20,Female,CSE,125,795,5,9,0,1,0,55,Low,62.33,Medium Risk,No,Improve consistency
STU3339,23,Male,ECE,98,698,39,9,0,1,0,52,High,45.53,Medium Risk,No,Improve consistency
STU3340,22,Female,ECE,133,348,44,3,0,0,0,238,Low,39.87,Low Risk,No,Maintain performance
STU3341,18,Male,EEE,95,447,43,5,0,0,1,243,Low,51.53,Medium Risk,No,Improve consistency
STU3342,20,Female,CSE,96,454,41,8,1,1,1,208,Low,66.6,Medium Risk,No,Improve consistency
STU3343,20,Female,ECE,67,145,34,2,0,0,0,41,Low,56.67,Medium Risk,No,Improve consistency
STU3344,21,Male,IT,33,396,3,8,1,0,1,273,Low,87.8,High Risk,Yes,"Attend mentoring, increase activity"
STU3345,19,Female,ECE,214,34,32,3,0,1,1,122,Low,56.27,Medium Risk,No,Improve consistency
STU3346,20,Male,ECE,16,515,12,4,0,0,0,285,Low,72.67,High Risk,Yes,"Attend mentoring, increase activity"
STU3347,20,Male,EEE,134,334,35,6,0,0,0,155,Low,39.13,Low Risk,No,Maintain performance
STU3348,22,Male,IT,297,704,42,5,0,0,0,15,High,15.2,Low Risk,No,Maintain performance
STU3349,22,Female,ECE,177,689,18,9,0,0,0,117,High,37.6,Low Risk,No,Maintain performance
STU3350,23,Female,ECE,212,347,42,7,0,0,0,269,High,22.53,Low Risk,No,Maintain performance
STU3351,24,Female,IT,28,699,11,7,0,1,0,80,Low,75.67,High Risk,Yes,"Attend mentoring, increase activity"
STU3352,24,Male,CSE,103,104,10,7,1,0,0,171,Low,66.27,Medium Risk,No,Improve consistency
STU3353,18,Male,CSE,143,554,5,2,0,0,1,109,Low,73.93,High Risk,Yes,"Attend mentoring, increase activity"
STU3354,24,Female,ECE,178,632,11,9,0,0,0,42,Low,41.67,Medium Risk,No,Improve consistency
STU3355,21,Female,ECE,33,155,26,5,0,0,0,152,Low,60,Medium Risk,No,Improve consistency
STU3356,18,Female,CSE,147,240,40,6,0,0,0,253,Low,34.4,Low Risk,No,Maintain performance
STU3357,23,Female,EEE,46,793,24,8,0,1,0,233,Low,63.47,Medium Risk,No,Improve consistency
STU3358,22,Female,IT,212,504,41,9,0,0,0,223,High,19.13,Low Risk,No,Maintain performance
STU3359,24,Male,IT,196,47,2,9,0,0,0,129,Low,44.67,Medium Risk,No,Improve consistency
STU3360,19,Male,EEE,164,434,2,3,0,0,0,177,Low,60.93,Medium Risk,No,Improve consistency
STU3361,22,Male,EEE,68,656,19,4,0,1,1,226,Low,81.53,High Risk,Yes,"Attend mentoring, increase activity"
STU3362,21,Female,EEE,247,756,27,7,0,0,1,226,High,36.87,Low Risk,No,Maintain performance
STU3363,22,Male,EEE,262,446,22,0,1,0,1,63,High,61.87,Medium Risk,No,Improve consistency
STU3364,21,Male,EEE,156,377,47,5,1,0,0,217,Low,41,Medium Risk,No,Improve consistency
STU3365,21,Male,EEE,219,354,2,3,1,0,0,89,Low,63.6,Medium Risk,No,Improve consistency
STU3366,21,Male,IT,170,169,41,4,0,1,0,160,Low,44.73,Medium Risk,No,Improve consistency
STU3367,23,Male,EEE,35,559,23,4,0,0,1,64,Low,73.53,High Risk,Yes,"Attend mentoring, increase activity"
STU3368,21,Female,CSE,236,671,42,1,0,0,0,14,High,31.33,Low Risk,No,Maintain performance
STU3369,21,Male,EEE,286,550,39,7,0,1,1,44,High,34.47,Low Risk,No,Maintain performance
STU3370,19,Female,EEE,33,153,5,1,0,1,0,128,Low,90.6,High Risk,Yes,"Attend mentoring, increase activity"
STU3371,18,Female,IT,199,597,19,3,1,0,1,206,High,66.07,Medium Risk,No,Improve consistency
STU3372,20,Female,IT,260,666,10,4,0,0,1,63,High,51.33,Medium Risk,No,Improve consistency
STU3373,18,Female,EEE,285,750,31,0,0,0,0,268,High,33.4,Low Risk,No,Maintain performance
STU3374,21,Female,IT,298,585,26,5,0,0,1,271,High,34.67,Low Risk,No,Maintain performance
STU3375,19,Male,ECE,91,354,20,1,0,1,0,11,Low,73.87,High Risk,Yes,"Attend mentoring, increase activity"
STU3376,22,Male,IT,153,278,43,4,0,1,1,91,Low,55.8,Medium Risk,No,Improve consistency
STU3377,19,Female,IT,253,705,47,5,0,0,1,14,High,28.07,Low Risk,No,Maintain performance
STU3378,21,Female,IT,287,782,49,7,0,0,1,183,High,18.33,Low Risk,No,Maintain performance
STU3379,19,Female,IT,202,277,12,8,0,0,0,148,Low,39.87,Low Risk,No,Maintain performance
STU3380,24,Male,CSE,48,178,21,5,0,0,0,202,Low,61,Medium Risk,No,Improve consistency
STU3381,19,Female,CSE,32,780,34,4,0,1,1,147,Low,77.33,High Risk,Yes,"Attend mentoring, increase activity"
STU3382,21,Male,CSE,21,748,46,3,1,0,1,125,Low,73.6,High Risk,Yes,"Attend mentoring, increase activity"
STU3383,23,Female,EEE,131,42,21,1,0,0,0,53,Low,57.93,Medium Risk,No,Improve consistency
STU3384,24,Male,EEE,172,386,27,1,0,0,0,298,Low,48.87,Medium Risk,No,Improve consistency
STU3385,19,Female,ECE,248,223,20,6,1,1,0,228,Low,52.93,Medium Risk,No,Improve consistency
STU3386,20,Male,CSE,80,571,45,4,0,0,1,65,Low,54.33,Medium Risk,No,Improve consistency
STU3387,20,Female,EEE,235,449,17,6,0,1,1,251,High,56.47,Medium Risk,No,Improve consistency
STU3388,19,Male,IT,208,501,30,0,0,1,0,267,High,54.27,Medium Risk,No,Improve consistency
STU3389,23,Male,IT,252,402,45,0,1,0,0,10,High,39.4,Low Risk,No,Maintain performance
STU3390,22,Male,CSE,218,498,36,4,0,0,0,298,High,31.33,Low Risk,No,Maintain performance
STU3391,21,Male,ECE,219,731,20,1,0,0,0,112,High,46.8,Medium Risk,No,Improve consistency
STU3392,20,Male,ECE,162,38,13,7,0,0,1,158,Low,56.6,Medium Risk,No,Improve consistency
STU3393,22,Male,IT,73,48,24,2,0,1,0,93,Low,71.87,High Risk,Yes,"Attend mentoring, increase activity"
STU3394,19,Male,ECE,89,621,26,0,1,0,0,35,Low,72.53,High Risk,Yes,"Attend mentoring, increase activity"
STU3395,22,Female,CSE,271,182,39,1,0,0,1,184,High,38.47,Low Risk,No,Maintain performance
STU3396,24,Female,IT,73,26,22,9,0,0,0,232,Low,49.07,Medium Risk,No,Improve consistency
STU3397,18,Female,EEE,103,65,30,9,0,0,0,138,Low,40.27,Medium Risk,No,Improve consistency
STU3398,20,Female,EEE,220,235,46,6,0,0,1,151,Low,31.07,Low Risk,No,Maintain performance
STU3399,19,Female,ECE,165,567,28,5,1,0,0,144,High,51.2,Medium Risk,No,Improve consistency
STU3400,21,Male,IT,98,76,46,7,1,0,1,64,Low,55.33,Medium Risk,No,Improve consistency
STU3401,23,Male,IT,178,206,29,6,0,0,0,65,Low,36.87,Low Risk,No,Maintain performance
STU3402,24,Male,EEE,169,663,25,9,1,0,1,85,High,54.47,Medium Risk,No,Improve consistency
STU3403,19,Male,IT,119,32,19,7,0,0,0,141,Low,48.73,Medium Risk,No,Improve consistency
STU3404,21,Male,IT,224,615,37,2,1,0,0,51,High,43.93,Medium Risk,No,Improve consistency
STU3405,23,Female,IT,35,763,18,5,0,1,0,119,Low,74.53,High Risk,Yes,"Attend mentoring, increase activity"
STU3406,23,Female,ECE,15,246,26,6,0,0,1,79,Low,70.4,High Risk,Yes,"Attend mentoring, increase activity"
STU3407,19,Female,IT,134,575,24,9,0,0,1,293,Low,49.73,Medium Risk,No,Improve consistency
STU3408,24,Female,CSE,109,147,39,0,0,0,0,135,Low,52.07,Medium Risk,No,Improve consistency
STU3409,22,Male,ECE,31,482,37,0,0,0,0,188,Low,63.67,Medium Risk,No,Improve consistency
STU3410,22,Male,IT,231,793,22,6,1,0,0,206,High,44,Medium Risk,No,Improve consistency
STU3411,23,Male,IT,6,562,28,2,1,1,0,270,Low,88.4,High Risk,Yes,"Attend mentoring, increase activity"
STU3412,22,Female,CSE,105,619,14,2,0,0,1,110,Low,73.6,High Risk,Yes,"Attend mentoring, increase activity"
STU3413,18,Male,ECE,25,704,2,4,0,0,0,70,Low,77.47,High Risk,Yes,"Attend mentoring, increase activity"
STU3414,23,Female,EEE,62,649,9,5,1,0,1,192,Low,86.33,High Risk,Yes,"Attend mentoring, increase activity"
STU3415,23,Male,EEE,184,238,14,1,0,0,1,18,Low,65.07,Medium Risk,No,Improve consistency
STU3416,21,Male,ECE,24,326,15,2,0,0,0,215,Low,73.8,High Risk,Yes,"Attend mentoring, increase activity"
STU3417,22,Female,IT,259,607,16,5,0,0,1,63,High,45.87,Medium Risk,No,Improve consistency
STU3418,24,Male,IT,42,777,18,2,0,1,0,189,Low,79.6,High Risk,Yes,"Attend mentoring, increase activity"
STU3419,23,Male,EEE,152,730,10,4,0,0,0,113,High,55.73,Medium Risk,No,Improve consistency
STU3420,24,Female,EEE,29,736,47,8,0,0,1,135,Low,51.93,Medium Risk,No,Improve consistency
STU3421,18,Male,EEE,125,621,4,2,0,1,0,43,Low,76.93,High Risk,Yes,"Attend mentoring, increase activity"
STU3422,21,Female,CSE,30,570,4,5,0,1,0,174,Low,83.6,High Risk,Yes,"Attend mentoring, increase activity"
STU3423,19,Male,EEE,173,210,13,4,1,1,1,279,Low,81.13,High Risk,Yes,"Attend mentoring, increase activity"
STU3424,24,Male,CSE,229,267,49,4,0,0,0,298,High,22.07,Low Risk,No,Maintain performance
